budget,id,original_language,revenue,runtime,title,vote_average,vote_count,top_cast,director,genres,keywords,release_year,profit,decade,nlp
24000000.0,12253,en,23510601.0,110.0,Biker Boyz,5.0,63.0,"['Laurence Fishburne', 'Derek Luke', 'Orlando Jones', 'Djimon Hounsou', 'Lisa Bonet']",Reggie Rock Bythewood,"['Action', 'Drama']","['father son relationship', 'loss of father', 'biker', 'motor sport', 'gang', 'motorcycle']",2003,-489399.0,2000,biker_boyz action drama laurence_fishburne derek_luke orlando_jones father_son_relationship loss_of_father biker motor_sport gang reggie_rock_bythewood
26000000.0,9358,en,90426405.0,90.0,Final Destination 2,5.9,1046.0,"['Ali Larter', 'A.J. Cook', 'Michael Landes', 'David Paetkau', 'James Kirk']",David R. Ellis,"['Horror', 'Mystery']","['ambulance', 'premonition', 'hospital']",2003,64426405.0,2000,final_destination_2 horror mystery ali_larter a.j._cook michael_landes ambulance premonition hospital david_r._ellis
500000.0,10894,en,150277.0,93.0,May,6.3,153.0,"['Angela Bettis', 'Jeremy Sisto', 'Anna Faris', 'James Duval', 'Nichole Hiltz']",Lucky McKee,"['Drama', 'Horror', 'Thriller', 'Romance']","['difficult childhood', 'psychoterror', 'murder', 'loneliness', 'artificial']",2002,-349723.0,2000,may drama horror thriller romance angela_bettis jeremy_sisto anna_faris difficult_childhood psychoterror murder loneliness artificial lucky_mckee
18000000.0,10724,en,70687344.0,136.0,Firefox,5.5,141.0,"['Clint Eastwood', 'Freddie Jones', 'David Huffman', 'Warren Clarke', 'Ronald Lacey']",Clint Eastwood,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['flying', 'pilot', 'kampfjet', 'false identity', 'assault', 'suspense']",1982,52687344.0,1980,firefox science_fiction action adventure thriller clint_eastwood freddie_jones david_huffman flying pilot kampfjet false_identity assault clint_eastwood
50000000.0,9919,en,177371441.0,116.0,How to Lose a Guy in 10 Days,6.3,873.0,"['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg']",Donald Petrie,"['Comedy', 'Romance']","['new york', 'bet', 'journalist', 'therapist', 'advertising expert', 'relationship']",2003,127371441.0,2000,how_to_lose_a_guy_in_10_days comedy romance kate_hudson matthew_mcconaughey kathryn_hahn new_york bet journalist therapist advertising_expert donald_petrie
50000000.0,6038,en,88323487.0,115.0,Shanghai Knights,6.0,707.0,"['Jackie Chan', 'Owen Wilson', 'Fann Wong', 'Aaron Taylor-Johnson', 'Aidan Gillen']",David Dobkin,"['Action', 'Adventure', 'Comedy', 'Western']","['london england', 'indian territory', 'emperor', 'revenge', 'murder', 'arrow', 'duringcreditsstinger', 'imperial seal']",2003,38323487.0,2000,shanghai_knights action adventure comedy western jackie_chan owen_wilson fann_wong london_england indian_territory emperor revenge murder david_dobkin
78000000.0,9480,en,179179718.0,103.0,Daredevil,5.0,1551.0,"['Ben Affleck', 'Jennifer Garner', 'Colin Farrell', 'Michael Clarke Duncan', 'Jon Favreau']",Mark Steven Johnson,"['Fantasy', 'Action', 'Crime', 'Science Fiction', 'Thriller']","['blindness and impaired vision', 'narration', 'marvel comic', 'superhero', 'daredevil', 'hazardous waste', 'mob hit', 'duringcreditsstinger']",2003,101179718.0,2000,daredevil fantasy action crime science_fiction thriller ben_affleck jennifer_garner colin_farrell blindness_and_impaired_vision narration marvel_comic superhero daredevil mark_steven_johnson
20000000.0,14873,en,135680000.0,72.0,The Jungle Book 2,5.6,278.0,"['John Goodman', 'Haley Joel Osment', 'Mae Whitman', 'Connor Funk', 'Bob Joles']",Steve Trenbirth,"['Family', 'Animation', 'Adventure']","['river', 'musical', 'tiger', 'village', 'feral child', 'sequel', 'bear', 'jungle', 'orphan', 'vulture', 'gong', 'lost', 'shake', 'mango']",2003,115680000.0,2000,the_jungle_book_2 family animation adventure john_goodman haley_joel_osment mae_whitman river musical tiger village feral_child steve_trenbirth
35000000.0,12139,en,117270765.0,94.0,Dennis the Menace,5.5,280.0,"['Walter Matthau', 'Mason Gamble', 'Joan Plowright', 'Christopher Lloyd', 'Lea Thompson']",Nick Castle,"['Family', 'Comedy']",['babysitter'],1993,82270765.0,1990,dennis_the_menace family comedy walter_matthau mason_gamble joan_plowright babysitter nick_castle
4520000.0,18587,en,7175592.0,101.0,10 to Midnight,6.1,37.0,"['Charles Bronson', 'Lisa Eilbacher', 'Andrew Stevens', 'Geoffrey Lewis', 'Gene Davis']",J. Lee Thompson,"['Horror', 'Crime', 'Thriller', 'Drama']","['female nudity', 'detective', 'evidence', 'victim', 'police', 'murder', 'stalking', 'serial killer', 'slasher', 'los angeles', 'violence', 'killer', 'guilt', 'journal', 'naked', 'psycho killer', 'psycho', 'perjury', 'question', 'obscene telephone call']",1983,2655592.0,1980,10_to_midnight horror crime thriller drama charles_bronson lisa_eilbacher andrew_stevens female_nudity detective evidence victim police j._lee_thompson
2700000.0,17264,en,37799643.0,118.0,The Black Stallion,7.0,59.0,"['Kelly Reno', 'Mickey Rooney', 'Teri Garr', 'Clarence Muse', 'Hoyt Axton']",Carroll Ballard,"['Adventure', 'Family']","['poker', 'horse', 'barn', 'training', 'sport', 'rescue', 'survival', 'deserted island', 'stallion']",1979,35099643.0,1970,the_black_stallion adventure family kelly_reno mickey_rooney teri_garr poker horse barn training sport carroll_ballard
3500000.0,2984,en,2000000.0,113.0,A Countess from Hong Kong,5.9,36.0,"['Marlon Brando', 'Sophia Loren', 'Tippi Hedren', 'Sydney Chaplin', 'Charlie Chaplin']",Charlie Chaplin,"['Comedy', 'Romance']","['usa', 'hong kong']",1967,-1500000.0,1960,a_countess_from_hong_kong comedy romance marlon_brando sophia_loren tippi_hedren usa hong_kong charlie_chaplin
800000.0,33364,en,6792000.0,105.0,A Patch of Blue,7.6,27.0,"['Sidney Poitier', 'Shelley Winters', 'Elizabeth Hartman', 'Wallace Ford', 'Ivan Dixon']",Guy Green,"['Drama', 'Romance']","['prostitute', 'grandfather granddaughter relationship', 'friendship', 'tension', 'park', 'tenement', 'blind', 'blindness', 'innocence lost', 'abuse']",1965,5992000.0,1960,a_patch_of_blue drama romance sidney_poitier shelley_winters elizabeth_hartman prostitute grandfather_granddaughter_relationship friendship tension park guy_green
6000000.0,33851,en,1432687.0,107.0,A Prayer for the Dying,6.1,16.0,"['Mickey Rourke', 'Bob Hoskins', 'Alan Bates', 'Sammi Davis', 'Christopher Fulford']",Mike Hodges,"['Crime', 'Drama', 'Action', 'Thriller']","['bomber', 'ira']",1987,-4567313.0,1980,a_prayer_for_the_dying crime drama action thriller mickey_rourke bob_hoskins alan_bates bomber ira mike_hodges
15000000.0,4911,en,9237470.0,118.0,Dark Blue,6.5,86.0,"['Kurt Russell', 'Scott Speedman', 'Michael Michele', 'Brendan Gleeson', 'Ving Rhames']",Ron Shelton,"['Action', 'Crime', 'Drama', 'Thriller']","['corruption', 'police brutality', 'riot', 'ghetto', 'street war', 'hold-up robbery', 'moral conflict', 'special unit', 'police everyday life', 'cops', 'independent film', 'los angeles', 'family']",2002,-5762530.0,2000,dark_blue action crime drama thriller kurt_russell scott_speedman michael_michele corruption police_brutality riot ghetto street_war ron_shelton
50000000.0,11615,en,38955598.0,130.0,The Life of David Gale,7.3,497.0,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney', 'Gabriel Mann', 'Rhona Mitra']",Alan Parker,"['Drama', 'Thriller', 'Crime']","['prison', 'journalist', 'texas', 'professor', 'death penalty', 'death row', 'interview', 'murder', 'reporter', 'intern', 'innocent', 'activist']",2003,-11044402.0,2000,the_life_of_david_gale drama thriller crime kevin_spacey kate_winslet laura_linney prison journalist texas professor death_penalty alan_parker
24000000.0,11635,en,87055349.0,91.0,Old School,6.6,552.0,"['Luke Wilson', 'Will Ferrell', 'Vince Vaughn', 'Ellen Pompeo', 'Leah Remini']",Todd Phillips,['Comedy'],"['sex doll', 'streaking', 'mouth to mouth resuscitation']",2003,63055349.0,2000,old_school comedy luke_wilson will_ferrell vince_vaughn sex_doll streaking mouth_to_mouth_resuscitation todd_phillips
25000000.0,10623,en,56489558.0,101.0,Cradle 2 the Grave,5.8,242.0,"['Jet Li', 'DMX', 'Kelly Hu', 'Anthony Anderson', 'Tom Arnold']",Andrzej Bartkowiak,"['Action', 'Crime', 'Drama']","['robbery', 'diamant', 'intelligence', 'bank robber', 'thief', 'bank robbery', 'financial transactions', 'hoodlum']",2003,31489558.0,2000,cradle_2_the_grave action crime drama jet_li dmx kelly_hu robbery diamant intelligence bank_robber thief andrzej_bartkowiak
20000000.0,10678,en,132675402.0,105.0,Bringing Down the House,5.4,191.0,"['Steve Martin', 'Queen Latifah', 'Eugene Levy', 'Joan Plowright', 'Jean Smart']",Adam Shankman,['Comedy'],"['prison', 'ex-boyfriend', 'support', 'escape', 'lawyer']",2003,112675402.0,2000,bringing_down_the_house comedy steve_martin queen_latifah eugene_levy prison ex-boyfriend support escape lawyer adam_shankman
70000000.0,9567,en,85632458.0,121.0,Tears of the Sun,6.4,582.0,"['Bruce Willis', 'Monica Bellucci', 'Cole Hauser', 'Eamonn Walker', 'Johnny Messner']",Antoine Fuqua,"['Action', 'Drama', 'War']","['u.s. army', 'nigeria', 'president']",2003,15632458.0,2000,tears_of_the_sun action drama war bruce_willis monica_bellucci cole_hauser u.s._army nigeria president antoine_fuqua
3500159.0,455,en,76578641.0,112.0,Bend It Like Beckham,6.2,593.0,"['Parminder Nagra', 'Keira Knightley', 'Jonathan Rhys Meyers', 'Anupam Kher', 'Shaheen Khan']",Gurinder Chadha,"['Comedy', 'Drama', 'Romance']","['london england', 'tradition', 'indian lead', 'culture clash', 'immigration', 'role of women', 'sikh', ""women's soccer"", 'soccer', 'family', 'woman director']",2002,73078482.0,2000,bend_it_like_beckham comedy drama romance parminder_nagra keira_knightley jonathan_rhys_meyers london_england tradition indian_lead culture_clash immigration gurinder_chadha
55000000.0,10632,en,34234008.0,94.0,The Hunted,6.0,194.0,"['Tommy Lee Jones', 'Benicio del Toro', 'Connie Nielsen', 'Leslie Stefanson', 'John Finn']",William Friedkin,"['Drama', 'Action', 'Thriller', 'Crime']","['hunter', 'fbi', 'knife', 'balkan war', 'woods', 'psychopathic killer', 'slaughter', 'survivalist', 'maniac', 'special forces', 'killing spree', 'combat', 'ex soldier', 'dark past', 'manhunt', 'gory violence']",2003,-20765992.0,2000,the_hunted drama action thriller crime tommy_lee_jones benicio_del_toro connie_nielsen hunter fbi knife balkan_war woods william_friedkin
1200000.0,2671,ja,8690429.0,96.0,Ringu,6.9,310.0,"['Nanako Matsushima', 'Miki Nakatani', 'Hiroyuki Sanada', 'Yuko Takeuchi', 'Hitomi Satô']",Hideo Nakata,"['Horror', 'Thriller']","['videoband', 'unofficial remake']",1998,7490429.0,1990,ringu horror thriller nanako_matsushima miki_nakatani hiroyuki_sanada videoband unofficial_remake hideo_nakata
6000000.0,9669,ja,18686644.0,92.0,Ringu 2,5.4,81.0,"['Miki Nakatani', 'Hitomi Satô', 'Kyoko Fukada', 'Fumiyo Kohinata', 'Kenjiro Ishimaru']",Hideo Nakata,['Horror'],"['asylum', 'videoband', 'sequel', 'curse', 'female corpse']",1999,12686644.0,1990,ringu_2 horror miki_nakatani hitomi_satô kyoko_fukada asylum videoband sequel curse female_corpse hideo_nakata
8000000.0,42618,en,20000000.0,149.0,Sweet Charity,6.5,15.0,"['Shirley MacLaine', 'John McMartin', 'Ricardo Montalban', 'Sammy Davis, Jr.', 'Chita Rivera']",Bob Fosse,"['Comedy', 'Drama', 'Music', 'Romance']","['broken engagement', 'charity', 'celebrity', 'based on play or musical', 'tragic love', 'dancehall girl', 'based on movie']",1969,12000000.0,1960,sweet_charity comedy drama music romance shirley_maclaine john_mcmartin ricardo_montalban broken_engagement charity celebrity based_on_play_or_musical tragic_love bob_fosse
20000000.0,9557,en,8586376.0,94.0,Boat Trip,4.7,148.0,"['Cuba Gooding Jr.', 'Horatio Sanz', 'Roselyn Sánchez', 'Vivica A. Fox', 'Maurice Godin']",Mort Nathan,['Comedy'],"['gay', 'bikini', 'cruise ship', 'babes']",2002,-11413624.0,2000,boat_trip comedy cuba_gooding_jr. horatio_sanz roselyn_sánchez gay bikini cruise_ship babes mort_nathan
68000000.0,6171,en,75715436.0,136.0,Dreamcatcher,5.2,574.0,"['Morgan Freeman', 'Thomas Jane', 'Jason Lee', 'Damian Lewis', 'Timothy Olyphant']",Lawrence Kasdan,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",['religion and supernatural'],2003,7715436.0,2000,dreamcatcher drama horror science_fiction thriller morgan_freeman thomas_jane jason_lee religion_and_supernatural lawrence_kasdan
4100000.0,29912,en,36000000.0,135.0,The Robe,6.4,43.0,"['Richard Burton', 'Jean Simmons', 'Victor Mature', 'Jay Robinson', 'Richard Boone']",Henry Koster,['Drama'],"['crucifixion', 'ancient rome']",1953,31900000.0,1950,the_robe drama richard_burton jean_simmons victor_mature crucifixion ancient_rome henry_koster
29000000.0,28881,en,5519569.0,126.0,Wind,6.1,10.0,"['Matthew Modine', 'Jennifer Grey', 'Cliff Robertson', 'Jack Thompson', 'Stellan Skarsgård']",Carroll Ballard,"['Action', 'Drama']","['boat', 'sailing', 'australia', 'experimental film', 'team', 'race']",1992,-23480431.0,1990,wind action drama matthew_modine jennifer_grey cliff_robertson boat sailing australia experimental_film team carroll_ballard
50000000.0,10782,en,42792561.0,98.0,Basic,6.2,290.0,"['John Travolta', 'Connie Nielsen', 'Samuel L. Jackson', 'Giovanni Ribisi', 'Tim Daly']",John McTiernan,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']","['drug addiction', 'military court', 'panama', 'military service', 'court', 'ranger', 'supreme court', 'lager', 'military crime']",2003,-7207439.0,2000,basic action drama mystery thriller crime john_travolta connie_nielsen samuel_l._jackson drug_addiction military_court panama military_service court john_mctiernan
60000000.0,9341,en,74208267.0,136.0,The Core,5.5,531.0,"['Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Stanley Tucci', 'Tchéky Karyo']",Jon Amiel,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","['magnetic field', 'center of the earth', 'disaster film']",2003,14208267.0,2000,the_core action thriller adventure science_fiction aaron_eckhart hilary_swank delroy_lindo magnetic_field center_of_the_earth disaster_film jon_amiel
800000.0,25461,en,2816116.0,88.0,Raising Victor Vargas,7.8,14.0,"['Victor Rasuk', 'Judy Marte', 'Melonie Diaz', 'Altagracia Guzman', 'Silvestre Rasuk']",Peter Sollett,"['Drama', 'Romance']",['independent film'],2002,2016116.0,2000,raising_victor_vargas drama romance victor_rasuk judy_marte melonie_diaz independent_film peter_sollett
36000000.0,8409,en,44350926.0,109.0,A Man Apart,5.8,261.0,"['Vin Diesel', 'Larenz Tate', 'Timothy Olyphant', 'Geno Silva', 'Jacqueline Obradors']",F. Gary Gray,"['Action', 'Drama']","['repayment', 'arbitrary law', 'cop', 'loss of wife']",2003,8350926.0,2000,a_man_apart action drama vin_diesel larenz_tate timothy_olyphant repayment arbitrary_law cop loss_of_wife f._gary_gray
13000000.0,1817,en,97837138.0,81.0,Phone Booth,6.7,1087.0,"['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker', 'Radha Mitchell', 'Katie Holmes']",Joel Schumacher,"['Thriller', 'Drama']","['terrorist', 'phone booth', 'psychopath']",2002,84837138.0,2000,phone_booth thriller drama colin_farrell kiefer_sutherland forest_whitaker terrorist phone_booth psychopath joel_schumacher
7500000.0,21052,en,209151.0,100.0,Levity,5.9,26.0,"['Billy Bob Thornton', 'Morgan Freeman', 'Holly Hunter', 'Kirsten Dunst', 'Manuel Aranguiz']",Ed Solomon,"['Crime', 'Drama']","['prison', 'robbery', 'vandalism', 'police', 'sin', 'party', 'revenge', 'singer', 'gang', 'redemption', 'criminal', 'drunk']",2003,-7290849.0,2000,levity crime drama billy_bob_thornton morgan_freeman holly_hunter prison robbery vandalism police sin ed_solomon
75000000.0,9506,en,195745823.0,106.0,Anger Management,5.9,937.0,"['Adam Sandler', 'Jack Nicholson', 'Luis Guzmán', 'Marisa Tomei', 'January Jones']",Peter Segal,['Comedy'],"['penalty', 'therapist', 'psychology', 'aggression', 'rage', 'anger', 'anger management']",2003,120745823.0,2000,anger_management comedy adam_sandler jack_nicholson luis_guzmán penalty therapist psychology aggression rage peter_segal
13000000.0,24982,en,17040871.0,92.0,Ghosts of the Abyss,7.1,39.0,"['Bill Paxton', 'John Broadwater', 'James Cameron', 'Mike Cameron', 'Ken Marschall']",James Cameron,['Documentary'],"['diving', 'expedition', 'shipwreck', 'titanic', 'underwater', 'oceanic expedition', 'imax']",2003,4040871.0,2000,ghosts_of_the_abyss documentary bill_paxton john_broadwater james_cameron diving expedition shipwreck titanic underwater james_cameron
7000000.0,2662,en,16829545.0,89.0,House of 1000 Corpses,6.0,310.0,"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie', 'Karen Black', 'Erin Daniels']",Rob Zombie,['Horror'],"['upper class', 'halloween', 'psychopath', 'urban legend', 'youth', 'satanic ritual']",2003,9829545.0,2000,house_of_1000_corpses horror sid_haig bill_moseley sheri_moon_zombie upper_class halloween psychopath urban_legend youth rob_zombie
6000000.0,13370,en,18750246.0,91.0,A Mighty Wind,6.6,75.0,"['Bob Balaban', 'Christopher Guest', 'John Michael Higgins', 'Eugene Levy', 'Jane Lynch']",Christopher Guest,"['Comedy', 'Music']","['mockumentary', 'folk singer']",2003,12750246.0,2000,a_mighty_wind comedy music bob_balaban christopher_guest john_michael_higgins mockumentary folk_singer christopher_guest
35866397.0,11516,fr,20217080.0,98.0,Winged Migration,7.1,50.0,"['Philippe Labro', 'Jacques Perrin']",Jacques Perrin,['Documentary'],"['ocean', 'lake', 'bird', 'horse', 'parrot', 'owl', 'ornithology', 'egg', 'flight', 'arctic', 'crab', 'stork', 'pelican']",2001,-15649317.0,2000,winged_migration documentary philippe_labro jacques_perrin ocean lake bird horse parrot jacques_perrin
2200000.0,994,en,3251794.0,118.0,Straw Dogs,7.2,230.0,"['Dustin Hoffman', 'Susan George', 'Peter Vaughan', 'T. P. McKenna', 'Del Henney']",Sam Peckinpah,"['Crime', 'Drama', 'Thriller', 'Mystery']","['england', 'rape', 'country life', 'primal fear', 'revenge', 'thriller', 'rural setting', 'violence', 'cult film']",1971,1051794.0,1970,straw_dogs crime drama thriller mystery dustin_hoffman susan_george peter_vaughan england rape country_life primal_fear revenge sam_peckinpah
6500000.0,10514,en,12376563.0,131.0,The Andromeda Strain,7.0,196.0,"['Arthur Hill', 'David Wayne', 'James Olson', 'Kate Reid', 'Paula Kelly']",Robert Wise,"['Science Fiction', 'Thriller']","['nasa', 'new mexico', 'biological weapon', 'epilepsy', 'secret lab', 'alien phenomenons', 'chemistry', 'biology', 'suspense', 'nuclear threat', 'science']",1971,5876563.0,1970,the_andromeda_strain science_fiction thriller arthur_hill david_wayne james_olson nasa new_mexico biological_weapon epilepsy secret_lab robert_wise
7000000.0,16651,en,4720371.0,113.0,The Other Side of Heaven,6.7,14.0,"['Christopher Gorham', 'Anne Hathaway', 'Joe Folau', 'Miriama Smith']",Mitch Davis,"['Action', 'Adventure', 'Drama', 'Family']","['based on novel', 'biography']",2001,-2279629.0,2000,the_other_side_of_heaven action adventure drama family christopher_gorham anne_hathaway joe_folau based_on_novel biography mitch_davis
24000000.0,24961,en,21049053.0,134.0,The Wiz,5.8,63.0,"['Diana Ross', 'Michael Jackson', 'Nipsey Russell', 'Ted Ross', 'Theresa Merritt']",Sidney Lumet,"['Adventure', 'Family', 'Fantasy', 'Music']","['melancholy', 'based on play or musical', 'little dog', 'based on movie', 'wizard']",1978,-2950947.0,1970,the_wiz adventure family fantasy music diana_ross michael_jackson nipsey_russell melancholy based_on_play_or_musical little_dog based_on_movie wizard sidney_lumet
26000000.0,31633,en,12454768.0,116.0,The Marrying Man,5.0,17.0,"['Kim Basinger', 'Alec Baldwin', 'Robert Loggia', 'Elisabeth Shue', 'Armand Assante']",Jerry Rees,"['Action', 'Comedy', 'Romance', 'Thriller']","['ladykiller', 'reunion']",1991,-13545232.0,1990,the_marrying_man action comedy romance thriller kim_basinger alec_baldwin robert_loggia ladykiller reunion jerry_rees
3000000.0,47762,en,9563393.0,89.0,Scenes from a Mall,4.8,22.0,"['Woody Allen', 'Bette Midler', 'Bill Irwin', 'Paul Mazursky', 'Daren Firestone']",Paul Mazursky,['Comedy'],[],1991,6563393.0,1990,scenes_from_a_mall comedy woody_allen bette_midler bill_irwin  paul_mazursky
30000000.0,2832,en,90259536.0,90.0,Identity,7.1,1090.0,"['John Cusack', 'Ray Liotta', 'Amanda Peet', 'John Hawkes', 'Alfred Molina']",James Mangold,"['Mystery', 'Thriller']","['prostitute', 'detective', 'nevada', 'prisoner', 'rain', 'motel', 'weather', 'multiple character', 'ex-cop', 'stranded', 'murder', 'serial killer', 'scream', 'storm', 'psychiatrist', 'convict', 'psychopathy', 'thunderstorm', 'rainstorm', 'split personality', 'mental disorders', 'murder mystery', 'dissociative identity disorder', 'isolated place']",2003,60259536.0,2000,identity mystery thriller john_cusack ray_liotta amanda_peet prostitute detective nevada prisoner rain james_mangold
17000000.0,18736,en,55534455.0,94.0,The Lizzie McGuire Movie,5.8,292.0,"['Hilary Duff', 'Adam Lamberg', 'Hallie Todd', 'Robert Carradine', 'Jake Thomas']",Jim Fall,"['Family', 'Comedy']",[],2003,38534455.0,2000,the_lizzie_mcguire_movie family comedy hilary_duff adam_lamberg hallie_todd  jim_fall
110000000.0,36658,en,407711549.0,133.0,X2,6.8,3572.0,"['Patrick Stewart', 'Hugh Jackman', 'Ian McKellen', 'Halle Berry', 'Famke Janssen']",Bryan Singer,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","['mutant', 'marvel comic', 'superhero', 'based on comic', 'superhuman']",2003,297711549.0,2000,x2 adventure action science_fiction thriller patrick_stewart hugh_jackman ian_mckellen mutant marvel_comic superhero based_on_comic superhuman bryan_singer
1000000.0,46989,en,464000.0,92.0,Blue Car,6.7,13.0,"['Margaret Colin', 'Agnes Bruckner', 'David Strathairn', 'Frances Fisher', 'A.J. Buckley']",Karen Moncrieff,['Drama'],"['independent film', 'woman director']",2002,-536000.0,2000,blue_car drama margaret_colin agnes_bruckner david_strathairn independent_film woman_director karen_moncrieff
60000000.0,10708,en,164433867.0,92.0,Daddy Day Care,5.6,526.0,"['Eddie Murphy', 'Jeff Garlin', 'Steve Zahn', 'Regina King', 'Kevin Nealon']",Steve Carr,"['Comedy', 'Family']","['competition', 'success', 'kindergarten', 'children', 'unemployment']",2003,104433867.0,2000,daddy_day_care comedy family eddie_murphy jeff_garlin steve_zahn competition success kindergarten children unemployment steve_carr
150000000.0,604,en,738599701.0,138.0,The Matrix Reloaded,6.7,3500.0,"['Keanu Reeves', 'Carrie-Anne Moss', 'Laurence Fishburne', 'Hugo Weaving', 'Helmut Bakaitis']",Lilly Wachowski,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'martial arts', 'kung fu', 'underground world', 'dream', 'hero', 'fight', 'computer virus', 'key', 'future', 'plato', 'precognition', 'rave', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'mission', 'cyberpunk', 'woman director', 'gnosticism']",2003,588599701.0,2000,the_matrix_reloaded adventure action thriller science_fiction keanu_reeves carrie-anne_moss laurence_fishburne saving_the_world artificial_intelligence man_vs_machine martial_arts kung_fu lilly_wachowski
35000000.0,10720,en,20298207.0,101.0,Down with Love,6.1,202.0,"['Renée Zellweger', 'Ewan McGregor', 'Sarah Paulson', 'David Hyde Pierce', 'Rachel Dratch']",Peyton Reed,"['Action', 'Comedy', 'Romance', 'Thriller']","['sex', 'journalist', 'empowerment', 'womanizer', 'playboy', 'farce', 'author', 'feminist', 'new york city']",2003,-14701793.0,2000,down_with_love action comedy romance thriller renée_zellweger ewan_mcgregor sarah_paulson sex journalist empowerment womanizer playboy peyton_reed
5300000.0,1555,fr,3897799.0,122.0,The Spanish Apartment,7.0,276.0,"['Romain Duris', 'Audrey Tautou', 'Kelly Reilly', 'Cécile de France', 'Cristina Brondo']",Cédric Klapisch,"['Drama', 'Comedy', 'Romance']","['paris', 'barcelona spain', 'alcohol', 'roommate', 'single', 'travel', 'crush', 'student', 'relationship', 'break-up', 'youth', 'celebration', 'group of friends']",2002,-1402201.0,2000,the_spanish_apartment drama comedy romance romain_duris audrey_tautou kelly_reilly paris barcelona_spain alcohol roommate single cédric_klapisch
80000000.0,310,en,484572835.0,101.0,Bruce Almighty,6.4,3121.0,"['Jim Carrey', 'Jennifer Aniston', 'Philip Baker Hall', 'Catherine Bell', 'Lisa Ann Walter']",Tom Shadyac,"['Fantasy', 'Comedy']","['christianity', 'moon', 'responsability', 'moses', 'street gang', 'lovesickness', 'journalism', 'new love', 'faith', 'prayer', 'god', 'car crash']",2003,404572835.0,2000,bruce_almighty fantasy comedy jim_carrey jennifer_aniston philip_baker_hall christianity moon responsability moses street_gang tom_shadyac
94000000.0,12,en,940335536.0,100.0,Finding Nemo,7.6,6292.0,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Brad Garrett']",Andrew Stanton,"['Animation', 'Family']","['father son relationship', 'harbor', 'underwater', 'fish tank', 'great barrier reef', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short term memory loss', 'clownfish', 'father son reunion', 'protective father']",2003,846335536.0,2000,finding_nemo animation family albert_brooks ellen_degeneres alexander_gould father_son_relationship harbor underwater fish_tank great_barrier_reef andrew_stanton
60000000.0,9654,en,176070171.0,110.0,The Italian Job,6.6,1949.0,"['Mark Wahlberg', 'Charlize Theron', 'Edward Norton', 'Seth Green', 'Jason Statham']",F. Gary Gray,"['Action', 'Crime']","['venice', 'california', 'train station', 'helicopter', 'austria', 'mountain', 'gold', 'subway', 'hacker', 'chase', 'safe', 'remake', 'caper', 'revenge', 'murder', 'heist', 'double crossed', 'fast cars', 'boat chase', 'los angeles', 'explosion', 'convict', 'father daughter relationship', 'car chase', 'tv news', 'hollywood sign', 'television repair', 'mini cooper']",2003,116070171.0,2000,the_italian_job action crime mark_wahlberg charlize_theron edward_norton venice california train_station helicopter austria f._gary_gray
12600000.0,9902,en,28650575.0,84.0,Wrong Turn,6.0,652.0,"['Desmond Harrington', 'Eliza Dushku', 'Emmanuelle Chriqui', 'Jeremy Sisto', 'Kevin Zegers']",Rob Schmidt,"['Horror', 'Thriller']","['life and death', 'death of a friend', 'parts of dead body']",2003,16050575.0,2000,wrong_turn horror thriller desmond_harrington eliza_dushku emmanuelle_chriqui life_and_death death_of_a_friend parts_of_dead_body rob_schmidt
76000000.0,584,en,236350661.0,107.0,2 Fast 2 Furious,6.2,2087.0,"['Paul Walker', 'Tyrese Gibson', 'Eva Mendes', 'Cole Hauser', 'Ludacris']",John Singleton,"['Action', 'Crime', 'Thriller']","['miami', 'car race', 'sports car', 'los angeles', 'car', 'automobile racing']",2003,160350661.0,2000,2_fast_2_furious action crime thriller paul_walker tyrese_gibson eva_mendes miami car_race sports_car los_angeles car john_singleton
8000000.0,1088,en,41400000.0,101.0,Whale Rider,7.1,114.0,"['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Cliff Curtis', 'Grant Roa']",Niki Caro,"['Drama', 'Family']","['ocean', 'loss of mother', 'tradition', 'loss of brother', 'becoming an adult', 'role of women', 'empowerment', 'new zealand', 'maori tradition', 'chief', 'grandfather granddaughter relationship', 'modern society', 'whale', 'patriarch', 'stick fighting', 'canoe', 'patriarchy', 'loss of wife', 'woman director']",2003,33400000.0,2000,whale_rider drama family keisha_castle-hughes rawiri_paratene vicky_haughton ocean loss_of_mother tradition loss_of_brother becoming_an_adult niki_caro
